,area_id,area_type,year,Aggravated assault,All Crimes,Burglary,Larceny,Motor vehicle theft,Murder and nonnegligent manslaughter,Property crime,Rape (revised definition),Robbery,Violent crime,City,State
31328,1600000US2916408,region.place,2014,0.0,6.0,3.0,0.0,0.0,0,3.0,0.0,0.0,0.0,Corder,MO
31342,1600000US2917164,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Creighton,MO
31343,1600000US2917164,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Creighton,MO
31349,1600000US2912592,region.place,2013,0.0,4.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,Center,MO
31350,1600000US2912592,region.place,2014,0.0,4.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,Center,MO
31363,1600000US2963110,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Rosebud,MO
31364,1600000US2963110,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Rosebud,MO
31372,1600000US2904330,region.place,2014,0.0,6.0,2.0,1.0,0.0,0,3.0,0.0,0.0,0.0,Bellflower,MO
31379,1600000US2900802,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Alma,MO
31403,1600000US2918730,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Deepwater,MO
31429,1600000US2946460,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Martinsburg,MO
31430,1600000US2946460,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Martinsburg,MO
31437,1600000US2933922,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Hurley,MO
31438,1600000US2933922,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Hurley,MO
31444,1600000US2954416,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Old Monroe,MO
31445,1600000US2954416,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Old Monroe,MO
31447,1600000US2921214,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Edgar Springs,MO
31448,1600000US2921214,region.place,2014,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Edgar Springs,MO
31451,1600000US2911026,region.place,2013,0.0,12.0,6.0,0.0,0.0,0,6.0,0.0,0.0,0.0,Canalou,MO
31478,1600000US2905950,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Blackburn,MO
31479,1600000US2905950,region.place,2014,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Blackburn,MO
31494,1600000US2922312,region.place,2013,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Emma,MO
31495,1600000US2922312,region.place,2014,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Emma,MO
31503,1600000US2951140,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Napoleon,MO
31504,1600000US2951140,region.place,2014,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Napoleon,MO
31512,1600000US2904240,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Bellerive,MO
31513,1600000US2904240,region.place,2014,0.0,8.0,1.0,3.0,0.0,0,4.0,0.0,0.0,0.0,Bellerive,MO
31519,1600000US2928180,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Grandin,MO
31531,1600000US2973690,region.place,2014,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Tracy,MO
31538,1600000US2924886,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Foley,MO
31539,1600000US2924886,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Foley,MO
31546,1600000US2927370,region.place,2014,0.0,4.0,1.0,0.0,1.0,0,2.0,0.0,0.0,0.0,Glen Echo Park,MO
31554,1600000US2938684,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Kimmswick,MO
31557,1600000US2948880,region.place,2014,0.0,6.0,2.0,0.0,1.0,0,3.0,0.0,0.0,0.0,Miramiguoa Park,MO
32353,1600000US3016525,region.place,2014,0.0,18.0,0.0,9.0,0.0,0,9.0,0.0,0.0,0.0,Colstrip,MT
32397,1600000US3003475,region.place,2013,0.0,18.0,0.0,7.0,1.0,0,8.0,1.0,0.0,1.0,Baker,MT
32418,1600000US3079525,region.place,2013,0.0,6.0,1.0,1.0,0.0,0,2.0,1.0,0.0,1.0,West Yellowstone,MT
32445,1600000US3073825,region.place,2013,0.0,72.0,3.0,30.0,3.0,0,36.0,0.0,0.0,0.0,Thompson Falls,MT
32454,1600000US3024850,region.place,2013,0.0,30.0,1.0,14.0,0.0,0,15.0,0.0,0.0,0.0,Eureka,MT
32464,1600000US3075025,region.place,2013,0.0,24.0,6.0,6.0,0.0,0,12.0,0.0,0.0,0.0,Troy,MT
32472,1600000US3024475,region.place,2013,0.0,6.0,1.0,1.0,1.0,0,3.0,0.0,0.0,0.0,Ennis,MT
32473,1600000US3024475,region.place,2014,0.0,12.0,0.0,3.0,2.0,0,5.0,1.0,0.0,1.0,Ennis,MT
32488,1600000US3037825,region.place,2013,0.0,22.0,3.0,5.0,2.0,0,10.0,1.0,0.0,1.0,Hot Springs,MT
32495,1600000US3039700,region.place,2013,0.0,12.0,1.0,4.0,1.0,0,6.0,0.0,0.0,0.0,Joliet,MT
32501,1600000US3009500,region.place,2013,0.0,10.0,0.0,4.0,1.0,0,5.0,0.0,0.0,0.0,Bridger,MT
32502,1600000US3009500,region.place,2014,0.0,10.0,0.0,5.0,0.0,0,5.0,0.0,0.0,0.0,Bridger,MT
34726,1600000US3812340,region.place,2013,0.0,18.0,2.0,5.0,1.0,0,8.0,0.0,1.0,1.0,Carrington,ND
34727,1600000US3812340,region.place,2014,0.0,22.0,0.0,9.0,1.0,0,10.0,0.0,1.0,1.0,Carrington,ND
34735,1600000US3835900,region.place,2013,0.0,36.0,2.0,11.0,5.0,0,18.0,0.0,0.0,0.0,Harvey,ND
34751,1600000US3808700,region.place,2013,0.0,46.0,2.0,18.0,2.0,1,22.0,0.0,0.0,1.0,Bowman,ND
34765,1600000US3812940,region.place,2013,0.0,46.0,5.0,16.0,1.0,0,22.0,1.0,0.0,1.0,Cavalier,ND
34775,1600000US3867820,region.place,2014,0.0,28.0,2.0,11.0,0.0,0,13.0,0.0,1.0,1.0,Rolla,ND
34780,1600000US3810940,region.place,2014,0.0,8.0,1.0,3.0,0.0,0,4.0,0.0,0.0,0.0,Burlington,ND
34790,1600000US3842020,region.place,2014,0.0,8.0,1.0,1.0,2.0,0,4.0,0.0,0.0,0.0,Kenmare,ND
34797,1600000US3878660,region.place,2013,0.0,8.0,0.0,4.0,0.0,0,4.0,0.0,0.0,0.0,Thompson,ND
34798,1600000US3878660,region.place,2014,0.0,10.0,1.0,4.0,0.0,0,5.0,0.0,0.0,0.0,Thompson,ND
34800,1600000US3887020,region.place,2013,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Wishek,ND
34807,1600000US3842700,region.place,2013,0.0,10.0,0.0,4.0,1.0,0,5.0,0.0,0.0,0.0,Killdeer,ND
34811,1600000US3844540,region.place,2014,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,LaMoure,ND
34814,1600000US3805820,region.place,2013,0.0,36.0,3.0,14.0,1.0,0,18.0,0.0,0.0,0.0,Belfield,ND
34815,1600000US3805820,region.place,2014,0.0,14.0,3.0,2.0,2.0,0,7.0,0.0,0.0,0.0,Belfield,ND
34822,1600000US3858300,region.place,2013,0.0,14.0,2.0,4.0,1.0,0,7.0,0.0,0.0,0.0,Northwood,ND
34823,1600000US3858300,region.place,2014,0.0,10.0,2.0,3.0,0.0,0,5.0,0.0,0.0,0.0,Northwood,ND
34827,1600000US3855420,region.place,2013,0.0,22.0,5.0,6.0,0.0,0,11.0,0.0,0.0,0.0,Napoleon,ND
34828,1600000US3855420,region.place,2014,0.0,12.0,0.0,6.0,0.0,0,6.0,0.0,0.0,0.0,Napoleon,ND
34835,1600000US3875780,region.place,2013,0.0,12.0,4.0,2.0,0.0,0,6.0,0.0,0.0,0.0,Steele,ND
34836,1600000US3875780,region.place,2014,0.0,6.0,1.0,2.0,0.0,0,3.0,0.0,0.0,0.0,Steele,ND
34840,1600000US3806460,region.place,2014,0.0,16.0,0.0,8.0,0.0,0,8.0,0.0,0.0,0.0,Berthold,ND
34848,1600000US3826180,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Fessenden,ND
34849,1600000US3864140,region.place,2013,0.0,20.0,1.0,8.0,1.0,0,10.0,0.0,0.0,0.0,Powers Lake,ND
34854,1600000US3871500,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Scranton,ND
34855,1600000US3874185,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,South Heart,ND
34859,1600000US3872540,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Sherwood,ND
34861,1600000US3843580,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Kulm,ND
34865,1600000US3851900,region.place,2013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Medora,ND
34866,1600000US3851900,region.place,2014,0.0,2.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,Medora,ND
34868,1600000US3856020,region.place,2014,0.0,18.0,2.0,4.0,1.0,0,7.0,0.0,2.0,2.0,Newburg,ND
35115,1600000US3122640,region.place,2014,0.0,262.0,39.0,85.0,4.0,0,128.0,2.0,1.0,3.0,Holdrege,NE
35141,1600000US3102690,region.place,2013,0.0,64.0,17.0,12.0,2.0,0,31.0,1.0,0.0,1.0,Aurora,NE
35169,1600000US3119385,region.place,2014,0.0,154.0,7.0,62.0,6.0,0,75.0,2.0,0.0,2.0,Gothenburg,NE
35177,1600000US3106610,region.place,2013,0.0,78.0,5.0,28.0,0.0,0,33.0,6.0,0.0,6.0,Broken Bow,NE
35191,1600000US3152575,region.place,2013,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,West Point,NE
35272,1600000US3152960,region.place,2013,0.0,50.0,4.0,19.0,2.0,0,25.0,0.0,0.0,0.0,Wilber,NE
35273,1600000US3152960,region.place,2014,0.0,28.0,0.0,12.0,1.0,0,13.0,1.0,0.0,1.0,Wilber,NE
35287,1600000US3132410,region.place,2013,0.0,42.0,3.0,17.0,1.0,0,21.0,0.0,0.0,0.0,Mitchell,NE
35701,1600000US3347060,region.place,2013,0.0,356.0,48.0,122.0,5.0,1,175.0,1.0,1.0,3.0,Meredith,NH
35720,1600000US3313700,region.place,2014,0.0,102.0,8.0,37.0,3.0,0,48.0,3.0,0.0,3.0,Colebrook,NH
35727,1600000US3352020,region.place,2013,0.0,56.0,9.0,18.0,1.0,0,28.0,0.0,0.0,0.0,New London,NH
35763,1600000US3301940,region.place,2014,0.0,78.0,5.0,33.0,1.0,0,39.0,0.0,0.0,0.0,Ashland,NH
35772,1600000US3385140,region.place,2014,0.0,152.0,14.0,61.0,1.0,0,76.0,0.0,0.0,0.0,Wilton,NH
35790,1600000US3341940,region.place,2014,0.0,62.0,9.0,20.0,2.0,0,31.0,0.0,0.0,0.0,Lisbon,NH
35806,1600000US3305380,region.place,2013,0.0,50.0,6.0,16.0,2.0,0,24.0,1.0,0.0,1.0,Bethlehem,NH
35814,1600000US3345380,region.place,2013,0.0,64.0,13.0,18.0,1.0,0,32.0,0.0,0.0,0.0,Marlborough,NH
35841,1600000US3341780,region.place,2013,0.0,154.0,13.0,60.0,3.0,0,76.0,1.0,0.0,1.0,Lincoln,NH
35867,1600000US3378500,region.place,2014,0.0,46.0,4.0,16.0,1.0,0,21.0,2.0,0.0,2.0,Warner,NH
35879,1600000US3351460,region.place,2013,0.0,94.0,3.0,42.0,1.0,0,46.0,1.0,0.0,1.0,New Hampton,NH
35916,1600000US3351300,region.place,2013,0.0,44.0,4.0,18.0,0.0,0,22.0,0.0,0.0,0.0,Newfields,NH
35917,1600000US3351300,region.place,2014,0.0,38.0,3.0,16.0,0.0,0,19.0,0.0,0.0,0.0,Newfields,NH
40440,1600000US3641333,region.place,2014,0.0,198.0,7.0,91.0,1.0,0,99.0,0.0,0.0,0.0,Larchmont,NY
40488,1600000US3657023,region.place,2014,0.0,262.0,11.0,116.0,0.0,0,127.0,0.0,4.0,4.0,Pelham Manor,NY
40591,1600000US3651262,region.place,2014,0.0,772.0,65.0,308.0,6.0,0,379.0,2.0,5.0,7.0,Niskayuna,NY
40609,1600000US3624295,region.place,2014,0.0,76.0,6.0,21.0,9.0,0,36.0,0.0,2.0,2.0,Elmsford,NY
40727,1600000US3631709,region.place,2014,0.0,52.0,7.0,19.0,0.0,0,26.0,0.0,0.0,0.0,Hamilton,NY
40815,1600000US3613079,region.place,2014,0.0,80.0,15.0,23.0,0.0,1,38.0,0.0,1.0,2.0,Cayuga Heights,NY
40869,1600000US3669078,region.place,2014,0.0,196.0,9.0,86.0,2.0,0,97.0,0.0,1.0,1.0,South Glens Falls,NY
40883,1600000US3656187,region.place,2014,0.0,50.0,5.0,20.0,0.0,0,25.0,0.0,0.0,0.0,Palmyra,NY
41012,1600000US3666993,region.place,2014,0.0,42.0,6.0,15.0,0.0,0,21.0,0.0,0.0,0.0,Sherrill,NY
41024,1600000US3646162,region.place,2014,0.0,24.0,2.0,9.0,1.0,0,12.0,0.0,0.0,0.0,Maybrook,NY
41033,1600000US3618333,region.place,2014,0.0,94.0,9.0,38.0,0.0,0,47.0,0.0,0.0,0.0,Cornwall-on-Hudson,NY
41076,1600000US3626319,region.place,2014,0.0,48.0,2.0,22.0,0.0,0,24.0,0.0,0.0,0.0,Florida,NY
41085,1600000US3613145,region.place,2014,0.0,86.0,6.0,35.0,0.0,0,41.0,2.0,0.0,2.0,Cazenovia,NY
41331,1600000US3683041,region.place,2014,0.0,92.0,14.0,29.0,0.0,0,43.0,1.0,2.0,3.0,Woodstock,NY
41395,1600000US3618047,region.place,2014,0.0,24.0,1.0,9.0,2.0,0,12.0,0.0,0.0,0.0,Cooperstown,NY
41400,1600000US3684143,region.place,2014,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Youngstown,NY
41437,1600000US3616573,region.place,2014,0.0,80.0,9.0,28.0,1.0,0,38.0,1.0,1.0,2.0,Clyde,NY
41477,1600000US3616089,region.place,2014,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Clayton,NY
41545,1600000US3675506,region.place,2014,0.0,110.0,6.0,46.0,3.0,0,55.0,0.0,0.0,0.0,Trumansburg,NY
41658,1600000US3645480,region.place,2014,0.0,24.0,3.0,8.0,0.0,0,11.0,1.0,0.0,1.0,Marcellus,NY
41712,1600000US3654078,region.place,2014,0.0,16.0,2.0,6.0,0.0,0,8.0,0.0,0.0,0.0,Nunda,NY
41728,1600000US3664408,region.place,2014,0.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,Sackets Harbor,NY
41859,1600000US3666828,region.place,2014,0.0,74.0,9.0,26.0,1.0,0,36.0,1.0,0.0,1.0,Shelter Island,NY
41888,1600000US3649506,region.place,2014,0.0,34.0,0.0,16.0,1.0,0,17.0,0.0,0.0,0.0,Nassau,NY
41920,1600000US3600342,region.place,2014,0.0,2.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,Afton,NY
41935,1600000US3601187,region.place,2014,0.0,14.0,2.0,5.0,0.0,0,7.0,0.0,0.0,0.0,Alexandria Bay,NY
41940,1600000US3668242,region.place,2014,0.0,16.0,1.0,7.0,0.0,0,8.0,0.0,0.0,0.0,Sodus Point,NY
42869,1600000US3908364,region.place,2013,0.0,130.0,17.0,47.0,0.0,0,64.0,0.0,1.0,1.0,Brecksville,OH
42870,1600000US3908364,region.place,2014,0.0,130.0,15.0,48.0,2.0,0,65.0,0.0,0.0,0.0,Brecksville,OH
42917,1600000US3915644,region.place,2013,0.0,430.0,63.0,126.0,21.0,0,210.0,0.0,5.0,5.0,Clayton,OH
42918,1600000US3915644,region.place,2014,0.0,388.0,47.0,118.0,22.0,0,187.0,2.0,5.0,7.0,Clayton,OH
43028,1600000US3901798,region.place,2014,0.0,396.0,24.0,165.0,6.0,0,195.0,1.0,2.0,3.0,Amherst,OH
43241,1600000US3972102,region.place,2014,0.0,668.0,97.0,233.0,0.0,0,330.0,2.0,2.0,4.0,Shelby,OH
43270,1600000US3909792,region.place,2013,0.0,48.0,3.0,20.0,0.0,0,23.0,0.0,1.0,1.0,Bryan,OH
43373,1600000US3944632,region.place,2013,0.0,688.0,48.0,279.0,10.0,1,337.0,1.0,5.0,7.0,Logan,OH
43414,1600000US3905102,region.place,2013,0.0,190.0,9.0,83.0,1.0,0,93.0,1.0,1.0,2.0,Bellbrook,OH
43415,1600000US3905102,region.place,2014,0.0,148.0,8.0,63.0,0.0,0,71.0,2.0,1.0,3.0,Bellbrook,OH
43429,1600000US3940642,region.place,2013,0.0,72.0,2.0,32.0,2.0,0,36.0,0.0,0.0,0.0,Kirtland,OH
43430,1600000US3940642,region.place,2014,0.0,86.0,12.0,30.0,1.0,0,43.0,0.0,0.0,0.0,Kirtland,OH
43460,1600000US3931304,region.place,2014,0.0,200.0,32.0,65.0,3.0,0,100.0,0.0,0.0,0.0,Grandview Heights,OH
43501,1600000US3913484,region.place,2013,0.0,536.0,62.0,191.0,12.0,0,265.0,2.0,1.0,3.0,Champion Heights,OH
43563,1600000US3958520,region.place,2014,0.0,1194.0,13.0,575.0,7.0,0,595.0,1.0,1.0,2.0,Ontario,OH
43711,1600000US3901742,region.place,2014,0.0,70.0,7.0,26.0,0.0,0,33.0,0.0,2.0,2.0,Amelia,OH
43729,1600000US3977112,region.place,2014,0.0,10.0,0.0,5.0,0.0,0,5.0,0.0,0.0,0.0,Toronto,OH
43792,1600000US3981935,region.place,2013,0.0,216.0,10.0,97.0,1.0,0,108.0,0.0,0.0,0.0,Waverly,OH
43803,1600000US3906908,region.place,2013,0.0,118.0,7.0,48.0,3.0,0,58.0,0.0,1.0,1.0,Blanchester,OH
43835,1600000US3902680,region.place,2013,0.0,82.0,7.0,32.0,1.0,0,40.0,0.0,1.0,1.0,Ashville,OH
43910,1600000US3978736,region.place,2013,0.0,160.0,21.0,54.0,5.0,0,80.0,0.0,0.0,0.0,Uniontown,OH
43918,1600000US3961252,region.place,2013,0.0,32.0,1.0,15.0,0.0,0,16.0,0.0,0.0,0.0,Paulding,OH
44071,1600000US3945066,region.place,2013,0.0,84.0,7.0,34.0,1.0,0,42.0,0.0,0.0,0.0,Loudonville,OH
44083,1600000US3954194,region.place,2014,0.0,52.0,4.0,20.0,1.0,0,25.0,1.0,0.0,1.0,New Bremen,OH
44094,1600000US3921616,region.place,2013,0.0,68.0,8.0,24.0,1.0,0,33.0,0.0,1.0,1.0,Delta,OH
44122,1600000US3903758,region.place,2014,0.0,44.0,4.0,17.0,1.0,0,22.0,0.0,0.0,0.0,Baltimore,OH
44134,1600000US3934328,region.place,2013,0.0,102.0,13.0,36.0,2.0,0,51.0,0.0,0.0,0.0,Hartville,OH
44153,1600000US3974958,region.place,2014,0.0,90.0,13.0,29.0,3.0,0,45.0,0.0,0.0,0.0,Strasburg,OH
44192,1600000US3949700,region.place,2014,0.0,80.0,2.0,38.0,0.0,0,40.0,0.0,0.0,0.0,Middlefield,OH
44199,1600000US3928658,region.place,2013,0.0,102.0,9.0,41.0,1.0,0,51.0,0.0,0.0,0.0,Fredericktown,OH
44208,1600000US3955678,region.place,2013,0.0,70.0,5.0,26.0,2.0,0,33.0,1.0,1.0,2.0,Newtown,OH
44209,1600000US3955678,region.place,2014,0.0,50.0,3.0,22.0,0.0,0,25.0,0.0,0.0,0.0,Newtown,OH
44216,1600000US3954908,region.place,2013,0.0,42.0,5.0,16.0,0.0,0,21.0,0.0,0.0,0.0,New London,OH
44231,1600000US3919050,region.place,2014,0.0,66.0,7.0,25.0,0.0,0,32.0,1.0,0.0,1.0,Covington,OH
44233,1600000US3954446,region.place,2014,0.0,14.0,1.0,6.0,0.0,0,7.0,0.0,0.0,0.0,New Concord,OH
44255,1600000US3969400,region.place,2013,0.0,160.0,23.0,53.0,2.0,0,78.0,1.0,1.0,2.0,Sabina,OH
44264,1600000US3934790,region.place,2013,0.0,68.0,6.0,27.0,0.0,0,33.0,1.0,0.0,1.0,Hebron,OH
44298,1600000US3902330,region.place,2013,0.0,66.0,8.0,23.0,2.0,0,33.0,0.0,0.0,0.0,Arcanum,OH
44301,1600000US3908504,region.place,2013,0.0,26.0,4.0,9.0,0.0,0,13.0,0.0,0.0,0.0,Brewster,OH
44304,1600000US3966936,region.place,2014,0.0,124.0,6.0,55.0,0.0,0,61.0,1.0,0.0,1.0,Richwood,OH
44335,1600000US3973068,region.place,2013,0.0,76.0,9.0,25.0,4.0,0,38.0,0.0,0.0,0.0,South Bloomfield,OH
44336,1600000US3973068,region.place,2014,0.0,50.0,5.0,17.0,3.0,0,25.0,0.0,0.0,0.0,South Bloomfield,OH
44355,1600000US3983608,region.place,2013,0.0,40.0,7.0,12.0,1.0,0,20.0,0.0,0.0,0.0,West Lafayette,OH
44374,1600000US3953690,region.place,2013,0.0,70.0,8.0,24.0,3.0,0,35.0,0.0,0.0,0.0,Navarre,OH
44398,1600000US3908560,region.place,2013,0.0,30.0,1.0,14.0,0.0,0,15.0,0.0,0.0,0.0,Bridgeport,OH
44412,1600000US3945822,region.place,2013,0.0,42.0,7.0,13.0,0.0,0,20.0,0.0,1.0,1.0,McConnelsville,OH
44423,1600000US3930674,region.place,2014,0.0,146.0,12.0,56.0,3.0,0,71.0,1.0,1.0,2.0,Glouster,OH
44441,1600000US3957596,region.place,2013,0.0,72.0,2.0,33.0,1.0,0,36.0,0.0,0.0,0.0,Oak Hill,OH
44455,1600000US3973124,region.place,2013,0.0,56.0,7.0,19.0,2.0,0,28.0,0.0,0.0,0.0,South Charleston,OH
44456,1600000US3925942,region.place,2013,0.0,480.0,8.0,230.0,1.0,0,239.0,0.0,1.0,1.0,Fairfax,OH
44457,1600000US3925942,region.place,2014,0.0,720.0,8.0,349.0,0.0,0,357.0,0.0,3.0,3.0,Fairfax,OH
44464,1600000US3982880,region.place,2013,0.0,38.0,3.0,16.0,0.0,0,19.0,0.0,0.0,0.0,West Alexandria,OH
44465,1600000US3982880,region.place,2014,0.0,30.0,3.0,10.0,2.0,0,15.0,0.0,0.0,0.0,West Alexandria,OH
44477,1600000US3938220,region.place,2013,0.0,46.0,8.0,12.0,3.0,0,23.0,0.0,0.0,0.0,Jackson Center,OH
44488,1600000US3945696,region.place,2013,0.0,56.0,7.0,19.0,2.0,0,28.0,0.0,0.0,0.0,McArthur,OH
44516,1600000US3962834,region.place,2013,0.0,50.0,2.0,22.0,0.0,0,24.0,0.0,1.0,1.0,Pioneer,OH
44517,1600000US3962834,region.place,2014,0.0,58.0,1.0,26.0,0.0,0,27.0,2.0,0.0,2.0,Pioneer,OH
44524,1600000US3904150,region.place,2013,0.0,134.0,14.0,51.0,0.0,0,65.0,0.0,2.0,2.0,Batavia,OH
44533,1600000US3942476,region.place,2013,0.0,68.0,6.0,26.0,2.0,0,34.0,0.0,0.0,0.0,Leesburg,OH
44534,1600000US3942476,region.place,2014,0.0,38.0,5.0,13.0,1.0,0,19.0,0.0,0.0,0.0,Leesburg,OH
44546,1600000US3927902,region.place,2013,0.0,22.0,7.0,4.0,0.0,0,11.0,0.0,0.0,0.0,Fort Recovery,OH
44548,1600000US3918070,region.place,2013,0.0,36.0,8.0,10.0,0.0,0,18.0,0.0,0.0,0.0,Commercial Point,OH
44551,1600000US3950862,region.place,2013,0.0,60.0,10.0,19.0,0.0,0,29.0,1.0,0.0,1.0,Minerva Park,OH
44577,1600000US3951618,region.place,2013,0.0,52.0,4.0,20.0,2.0,0,26.0,0.0,0.0,0.0,Monroeville,OH
44609,1600000US3920114,region.place,2013,0.0,64.0,7.0,24.0,1.0,0,32.0,0.0,0.0,0.0,Danville,OH
44610,1600000US3944086,region.place,2013,0.0,12.0,1.0,5.0,0.0,0,6.0,0.0,0.0,0.0,Lithopolis,OH
44611,1600000US3944086,region.place,2014,0.0,38.0,9.0,10.0,0.0,0,19.0,0.0,0.0,0.0,Lithopolis,OH
44622,1600000US3945178,region.place,2013,0.0,28.0,6.0,8.0,0.0,0,14.0,0.0,0.0,0.0,Lowellville,OH
44626,1600000US3901042,region.place,2013,0.0,44.0,3.0,19.0,0.0,0,22.0,0.0,0.0,0.0,Albany,OH
44631,1600000US3906222,region.place,2013,0.0,52.0,4.0,21.0,0.0,1,25.0,0.0,0.0,1.0,Beverly,OH
44652,1600000US3948286,region.place,2014,0.0,54.0,4.0,22.0,0.0,1,26.0,0.0,0.0,1.0,Matamoras,OH
44678,1600000US3962190,region.place,2013,0.0,42.0,3.0,18.0,0.0,0,21.0,0.0,0.0,0.0,Perrysville,OH
44679,1600000US3962190,region.place,2014,0.0,56.0,5.0,23.0,0.0,0,28.0,0.0,0.0,0.0,Perrysville,OH
44689,1600000US3940670,region.place,2013,0.0,4.0,0.0,2.0,0.0,0,2.0,0.0,0.0,0.0,Kirtland Hills,OH
44691,1600000US3916434,region.place,2013,0.0,96.0,7.0,38.0,1.0,1,46.0,0.0,1.0,2.0,Coalton,OH
44692,1600000US3916434,region.place,2014,0.0,20.0,4.0,6.0,0.0,0,10.0,0.0,0.0,0.0,Coalton,OH
44707,1600000US3980402,region.place,2013,0.0,4.0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,Waite Hill,OH
44708,1600000US3980402,region.place,2014,0.0,6.0,2.0,1.0,0.0,0,3.0,0.0,0.0,0.0,Waite Hill,OH
44715,1600000US3908168,region.place,2014,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Brady Lake,OH
45285,1600000US4058700,region.place,2014,0.0,92.0,7.0,34.0,3.0,0,44.0,1.0,1.0,2.0,Piedmont,OK
45445,1600000US4059750,region.place,2014,0.0,36.0,5.0,5.0,8.0,0,18.0,0.0,0.0,0.0,Pocola,OK
45480,1600000US4045750,region.place,2013,0.0,184.0,9.0,81.0,2.0,0,92.0,0.0,0.0,0.0,Madill,OK
45490,1600000US4051800,region.place,2014,0.0,108.0,11.0,39.0,2.0,0,52.0,0.0,2.0,2.0,Nichols Hills,OK
45533,1600000US4020550,region.place,2013,0.0,14.0,1.0,6.0,0.0,0,7.0,0.0,0.0,0.0,Dewey,OK
45612,1600000US4034750,region.place,2013,0.0,34.0,4.0,10.0,3.0,0,17.0,0.0,0.0,0.0,Hinton,OK
45613,1600000US4034750,region.place,2014,0.0,26.0,4.0,9.0,0.0,0,13.0,0.0,0.0,0.0,Hinton,OK
45711,1600000US4081000,region.place,2013,0.0,6.0,1.0,1.0,1.0,0,3.0,0.0,0.0,0.0,Wilburton,OK
45800,1600000US4010950,region.place,2013,0.0,34.0,4.0,12.0,1.0,0,17.0,0.0,0.0,0.0,Calera,OK
45810,1600000US4078150,region.place,2014,0.0,28.0,2.0,12.0,0.0,0,14.0,0.0,0.0,0.0,Walters,OK
